"","NFLX.Open","NFLX.High","NFLX.Low","NFLX.Close","NFLX.Volume","NFLX.Adjusted"
"878",53.2114295959473,53.3214302062988,51.3571434020996,51.4685707092285,17878000,51.4685707092285
"879",51.5085716247559,51.9228553771973,50.771427154541,50.9242858886719,17864000,50.9242858886719
"880",50.1457138061523,50.3471412658691,49.1428565979004,49.855712890625,28100800,49.855712890625
"881",50.1542854309082,50.5271415710449,49.7457122802734,50.165714263916,10063200,50.165714263916
"882",50.5128555297852,50.5714302062988,49.4271430969238,49.5128555297852,6702500,49.5128555297852
"883",49.2857131958008,49.5714302062988,48.2342872619629,48.8300018310547,11964400,48.8300018310547
"884",48.7571411132812,50.4771423339844,48.6914291381836,50.3300018310547,14271600,50.3300018310547
"885",50.2214279174805,50.7314300537109,49.1814308166504,50.7314300537109,13819400,50.7314300537109
"886",50.4285697937012,51.1357154846191,49.9085693359375,50.0857124328613,11853800,50.0857124328613
"887",50.147144317627,50.6428565979004,49.7328567504883,50.1314277648926,9930200,50.1314277648926
"888",49.8814277648926,49.9828567504883,48.2900009155273,48.497142791748,13621300,48.497142791748
"889",47.8199996948242,49.3371429443359,47.002857208252,49.1114273071289,17976700,49.1114273071289
"890",49.021427154541,49.247142791748,47.665714263916,47.7599983215332,12644800,47.7599983215332
"891",48.0128555297852,48.7000007629395,47.6557121276855,47.8042869567871,11769100,47.8042869567871
"892",47.4171447753906,48.3228569030762,46.9799995422363,47.7828559875488,13521200,47.7828559875488
"893",48.0557136535645,48.418571472168,46.6185722351074,46.7200012207031,12019000,46.7200012207031
"894",46.4271430969238,47.0699996948242,45.1428565979004,45.2057151794434,16947700,45.2057151794434
"895",45.3757133483887,47.8671417236328,45.0771446228027,47.6642875671387,20192900,47.6642875671387
"896",48.4000015258789,48.9285697937012,47.2328567504883,47.774284362793,15639400,47.774284362793
"897",47.9000015258789,48.7200012207031,47.6214294433594,48.5885696411133,15047900,48.5885696411133
"898",48.5428581237793,49.2400016784668,47.7485694885254,48.0971412658691,7994000,48.0971412658691
